,_id,id,author_id,created_at,text,Label
497023,6083184e73596eb9adb6a605,1.36E+18,3369416554,31/01/2021,love this idea if i ever get vaccinated i would sign up ,3
111576,6077301d0857f5cbcd3b107a,1.33E+18,1.29E+18,24/11/2020, other issue is i think they had substantially different end pointscorrect me but pfizer moderna only measured symptomatic covid where oxford swabbed to detect asymptomaticit is encouraging that not 1 case of severe covid seen in any vaccine cohort in any trial,0
319409,6081cc4573596eb9adaca26e,1.34E+18,1.24E+18,31/12/2020,   it is suggested anone who has had reactions to vaccines or has severe allergies should not get it unlikel our doctor will tell you that though,1
273968,6081b7bf73596eb9adaa00fe,1.34E+18,552415826,31/12/2020,how to overcome covid19 vaccine hesitancy among black patients  by  renewinghealth health healthy wellness healthcare healthandwellness covid vaccine coronavirus minorityhealth publichealth pandemic ,0
509903,6083188b73596eb9adb76618,1.36E+18,1.07E+18,31/01/2021,  the problem with this is that antivaxxers dont just effect themselves amp their children they effect those who arent idiots and are responsible enough to get their kids vaccinatedsee the return of measles as an issue in placesso yeahi care if people are antivax,0
298020,6081cbdb73596eb9adab60e0,1.34E+18,13568282,31/12/2020,i do not think 2021 will be a good year amp am not optimistic the vaccines will fix things,1
443986,6083168873596eb9adb3cfcc,1.36E+18,1.31E+18,31/01/2021,  the eu vaccine delays are because it takes too many meetings of eu bureaucrats with little flags on their desks to get anything done even when theyre discussing a vaccine in a pandemic shameful to try to take it out on more efficient countries,0
353681,6082f9b773596eb9adaeb0b3,1.34E+18,762115837,30/12/2020,   government needs to report first on how the very elderly people in the seven care homes where the roll out started reacted to the vaccine remember that pfizer had not carried out any trials for that particular age group,0
475751,6083175273596eb9adb57df2,1.36E+18,384778627,31/01/2021,most western political leaders and all eu ones prefer that millions die waiting for an american vaccine rather than being saved by the russian or the chinese one,0
576554,60831aac73596eb9adbb1f2e,1.36E+18,1.35E+18,30/01/2021, vaccines used globallysinopharm ae  bh  rs  sc,0
98343,60772fd10857f5cbcd3a27c9,1.33E+18,248985034,30/11/2020,but i shouldve gone with moderna instead today ,3
164096,607747260857f5cbcd3e4aa9,1.33E+18,3320876573,22/11/2020,just in the united kingdom could approve the pfizer coronavirus vaccine by the end of this week,3
273738,6081b7bf73596eb9ada9ff32,1.34E+18,1.34E+18,31/12/2020,china approved its first homegrown coronavirus vaccine for general public use on thursday with officials promising to provide the general public with free inoculations,0
575096,60831aa573596eb9adbb0bb1,1.36E+18,1149436310,30/01/2021, will you be using vechain  for tracking the covid19 vaccine rolloutwith vaccines that require specific temperatures and expired vaccines in the us having to be destroyed patient confidence is important covidvaccine australia vechain,0
66834,6076b19a0857f5cbcd37f531,1.33E+18,1.33E+18,30/11/2020,   if herd immunity doesnt work neither does the vaccine guess well just stay inside forever,1
378147,6082fa1973596eb9adaff254,1.34E+18,753019362,27/12/2020, hail the oxford vaccine  stuff the pfizer one,3
473706,6083174973596eb9adb562d3,1.36E+18,1.29E+18,31/01/2021,  the rest of the world is panicking about vaccine shortage  murehwa na chihera are sceptical and peddling conspiracy theories  i had mine done  zero side effects   the fear mongering ,0
98501,60772fd30857f5cbcd3a2d1d,1.33E+18,16080149,30/11/2020,moderna stock is looking good ,0
68963,6076b1a20857f5cbcd381454,1.33E+18,1.30E+18,30/11/2020,  use a vaccineclueless kenney,3
424660,6083163f73596eb9adb2c69d,1.36E+18,2868211380,31/01/2021, i just took my brother to get his first jabsuccess thanks to national jewish hospital in denver for the drive up vaccine site,3
512483,6083189473596eb9adb7899f,1.36E+18,349080264,31/01/2021, i am 100 okay with leaders getting vaccinated early aside from it showing confidence and setting a good example its also you know leading they arent asking people to do something they wouldnt do themselves thats a good thing,3
574667,60831aa373596eb9adbb059d,1.36E+18,20177010,30/01/2021,idph launches vaccine dashboard to assist iowans ,0
147167,607746c80857f5cbcd3d34f0,1.33E+18,1.22E+18,26/11/2020,the ed  kibira says there are issues we need 2 start discussing as a country to ensure that we are prepared eg the pfizer covid19 vaccine is supposed 2 be stored under 85 degrees celsius do we have infrastructure 4 ithepstripswaiverug,0
198865,6081b68673596eb9ada5e075,1.34E+18,30839059,31/12/2020,feds arrest pharmacist who deliberately spoiled 570 doses of covid vaccine ,0
82371,6076b1cf0857f5cbcd38d0af,1.33E+18,16908542,29/11/2020,last call to vote in my highly confusing covid vaccine poll  ,0
114162,607730260857f5cbcd3b32a9,1.33E+18,6419632,23/11/2020,if i had to bet on efficacy numbers coming down upon further review it would be against this one not the stupendously high pfizer and moderna numbers just too many weird details about how this one has gone to date ,0
219668,6081b6da73596eb9ada705d7,1.34E+18,1.10E+18,31/12/2020,brexit covid19 brexit has given uk chance to pioneer vaccines says pm in new year message the covidbrexit liar the uk developed a vaccine in 2020 uk was never stopped from developing vaccines by the euboris doesnt care who dies for his brexit lies how many more,0
368388,6082f9f173596eb9adaf721b,1.34E+18,76614821,28/12/2020,irans red crescent society says 150000 shots of vaccine developed by pfizer inc amp biontech se will be sent to iran in collaboration with a group of philanthropists in the united states within 3 weeks ,0
331814,6081cc7773596eb9adad4ca9,1.34E+18,241243667,30/12/2020,covid19 vaccines and aborted fetuses – factcheckni the ethics of covid19 vaccinessummaryno covid19 vaccine contains cells from aborted fetuses ,2
91884,6076b1ef0857f5cbcd395480,1.33E+18,3403495893,29/11/2020,  even though a significant chunk of conservative voters here dont want a vaccine lol they have no consistency,0
245760,6081b74d73596eb9ada874d5,1.34E+18,1.33E+18,31/12/2020, youre running the vaccine show perhaps you can explain why its going wrong or at least show yourself,0
191153,607aef2d0857f5cbcdc0e38d,1.33E+18,1.31E+18,12/11/2020,    biden2020 already selling america promises other countries the covid19 vaccine before everyone in the usa gets it further delaying full recovery of usa economy its treason for him to exchange vaccine for gifts from china trump2020tosaveamerica,0
496697,6083184c73596eb9adb6a075,1.36E+18,2221859161,31/01/2021,  meanwhile the hospital back of house team are getting it  zero creativity in the process of how to get that group vaccinated,0
100442,60772ff00857f5cbcd3a73f4,1.33E+18,1.30E+18,30/11/2020,3 key advantages moderna holds over pfizer and astrazeneca  stocks mrna pfe azn bntx ,0
467001,608316e573596eb9adb509da,1.36E+18,191827009,31/01/2021,   yep  once weve vaccinated our own vulnerable population and made a start on our own essential workers of course at the moment were not in the position of having appreciable quantities of vaccine to spare,3
68209,6076b19f0857f5cbcd380887,1.33E+18,9.35E+17,30/11/2020,green represents magic horde darkmagic blackgoo  do not get the vaccine ,2
539648,608319e473596eb9adb9030a,1.36E+18,7.53E+17,31/01/2021,greater latitude must be given to the city in providing vaccines to those populations and safeguards must be employed to ensure theyre exclusive to nyc residents as well as monitored through an online portal with the ability to track demographic data on recipients in realtime,0
14117,6076b0e90857f5cbcd350989,1.33E+18,38652517,30/11/2020,   im not antivax i just dont get why it matters if some people dont get the vaccine how would someone whos not been vaccinated be a risk to someone that has,1
8469,6076b0d50857f5cbcd34b5f1,1.33E+18,17605364,30/11/2020,lets not kid ourselves the  are hoping we dont get a vaccine soon they want images of americans getting injected while we wait  the official opposition in canada wants setbacks wants more death so they can say told you so  thats where we are in canada cdnpoli,0
426342,6083164573596eb9adb2dcae,1.36E+18,1.30E+18,31/01/2021,dr simone gold the truth about the covid19 vaccine ,0
452085,608316a873596eb9adb43dd2,1.36E+18,65027449,31/01/2021,   my point was influenza is highly contagious  with a vaccine  and we lived through it and excess deaths is a contentious measurement  of death per population saw a slight spike in 2020 around 002 but that was following a low rate of death in 2019 only natural itd happen,1
547261,60831a0d73596eb9adb97502,1.36E+18,1.08E+18,31/01/2021, and correct me if im wrong but its not like urmc went out and bought these vaccines these were allocated by the state we pay for these vaccines and urmc a nonstate actor is abusing its role as distributor and screwing tax payers disgusting how is this legal,0
360290,6082f9d273596eb9adaf0997,1.34E+18,1.31E+18,29/12/2020,    how many vaccine doses have been delivered to the uk from pfizer,0
388274,60830ff273596eb9adb0bea5,1.34E+18,115085178,29/12/2020,boston doctor who had allergic reaction to moderna vaccine describes experience ,0
353034,6082f9b573596eb9adaea913,1.34E+18,27202261,30/12/2020,california nurse tests positive over a week after receiving pfizer covid19 vaccine abc  democratic underground  via ,0
560778,60831a5e73596eb9adba3ff2,1.36E+18,9.46E+17,31/01/2021,   of course it does we have a limited supply of vaccines,0
23534,6076b1090857f5cbcd359380,1.33E+18,1543802496,30/11/2020,openly talking now on bbc radio4 news that nightclubs and other hospitality venues likely to refuse entry to anyone who cant prove they have had covid vaccine another conspiracy theory coming true,1
39431,6076b13f0857f5cbcd367758,1.33E+18,16340908,30/11/2020,can i choose my covid19 vaccine  ,3
68712,6076b1a00857f5cbcd380f5b,1.33E+18,125202165,30/11/2020, im sure there will be a few public health extremists out there but to be totally honest i dont see that viewpoint winning considering how unwelcome that advice already is even though there is no vaccine and icus are filling up bars are wide open in my neighborhood,0
36189,6076b1330857f5cbcd36486d,1.33E+18,1.28E+18,30/11/2020,  a horrible fear driving statement completely wrong to say such a thing if you had the vaccine youd still be able to transmit the virus to anyone so why suggest this once its readily available we should then have a pressure free choice if we want it like the flu jab,0
204730,6081b69e73596eb9ada63363,1.34E+18,41961775,31/12/2020,profiting off a vaccine is fucking immoral and ill never be convinced otherwise sell it at cost you fucking ghouls,2
